   2.5000000e+00   2.5000000e+00   4.3132000e+00
   7.5000000e+00   2.5000000e+00   2.8855200e+01
   1.2500000e+01   2.5000000e+00   2.4360000e+00
   1.7500000e+01   2.5000000e+00   4.1032000e+00
   2.2500000e+01   2.5000000e+00   4.1732000e+00
   2.7500000e+01   2.5000000e+00   2.1405920e+02
   3.2500000e+01   2.5000000e+00   1.1573040e+02
   3.7500000e+01   2.5000000e+00   1.6248640e+02
   4.2500000e+01   2.5000000e+00   3.4963000e+02
   4.7500000e+01   2.5000000e+00   4.0221600e+02
   5.2500000e+01   2.5000000e+00   2.2982360e+02
   5.7500000e+01   2.5000000e+00   4.9556080e+02
   6.2500000e+01   2.5000000e+00   2.7348920e+02
   6.7500000e+01   2.5000000e+00   2.8008280e+02
   7.2500000e+01   2.5000000e+00   3.9179760e+02
   7.7500000e+01   2.5000000e+00   4.2638200e+02
   8.2500000e+01   2.5000000e+00   4.3335800e+02
   8.7500000e+01   2.5000000e+00   3.6599120e+02
   9.2500000e+01   2.5000000e+00   3.6496440e+02
   9.7500000e+01   2.5000000e+00   3.2814160e+02
   1.0250000e+02   2.5000000e+00   4.8857440e+02
   1.0750000e+02   2.5000000e+00   5.5888920e+02
   1.1250000e+02   2.5000000e+00   3.9502400e+02
   1.1750000e+02   2.5000000e+00   4.4995520e+02
   1.2250000e+02   2.5000000e+00   5.3090320e+02
   1.2750000e+02   2.5000000e+00   4.2269920e+02
   1.3250000e+02   2.5000000e+00   3.2658200e+02
   1.3750000e+02   2.5000000e+00   4.2759440e+02
   1.4250000e+02   2.5000000e+00   3.7986200e+02
   1.4750000e+02   2.5000000e+00   3.0454360e+02
   1.5250000e+02   2.5000000e+00   3.6253200e+02
   1.5750000e+02   2.5000000e+00   3.9034520e+02
   1.6250000e+02   2.5000000e+00   3.8459440e+02
   1.6750000e+02   2.5000000e+00   3.2731240e+02
   1.7250000e+02   2.5000000e+00   3.7272600e+02
   1.7750000e+02   2.5000000e+00   3.4430680e+02
   1.8250000e+02   2.5000000e+00   2.6707320e+02
   1.8750000e+02   2.5000000e+00   2.6751920e+02
   1.9250000e+02   2.5000000e+00   1.4078360e+02
   1.9750000e+02   2.5000000e+00   3.7463600e+01
   2.0250000e+02   2.5000000e+00   8.7502800e+01
   2.0750000e+02   2.5000000e+00   1.5116240e+02
   2.1250000e+02   2.5000000e+00   2.9909920e+02
   2.1750000e+02   2.5000000e+00   4.5162160e+02
   2.2250000e+02   2.5000000e+00   4.0566200e+02
   2.2750000e+02   2.5000000e+00   4.7368760e+02
   2.3250000e+02   2.5000000e+00   4.4617680e+02
   2.3750000e+02   2.5000000e+00   3.3222000e+02
   2.4250000e+02   2.5000000e+00   1.7286040e+02
   2.4750000e+02   2.5000000e+00   1.7733320e+02
   2.5250000e+02   2.5000000e+00   6.6368400e+01
   2.5750000e+02   2.5000000e+00   4.2505200e+01
   2.5000000e+00   7.5000000e+00   0.0000000e+00
   7.5000000e+00   7.5000000e+00   1.5391200e+01
   1.2500000e+01   7.5000000e+00   4.6164000e+00
   1.7500000e+01   7.5000000e+00   4.8832000e+00
   2.2500000e+01   7.5000000e+00   1.5210800e+01
   2.7500000e+01   7.5000000e+00   8.0977200e+01
   3.2500000e+01   7.5000000e+00   6.6496800e+01
   3.7500000e+01   7.5000000e+00   1.0233240e+02
   4.2500000e+01   7.5000000e+00   2.6344480e+02
   4.7500000e+01   7.5000000e+00   5.6143640e+02
   5.2500000e+01   7.5000000e+00   4.3664400e+02
   5.7500000e+01   7.5000000e+00   5.4039040e+02
   6.2500000e+01   7.5000000e+00   1.5585000e+02
   6.7500000e+01   7.5000000e+00   2.0958080e+02
   7.2500000e+01   7.5000000e+00   3.3608920e+02
   7.7500000e+01   7.5000000e+00   4.0116800e+02
   8.2500000e+01   7.5000000e+00   2.7664440e+02
   8.7500000e+01   7.5000000e+00   3.4251960e+02
   9.2500000e+01   7.5000000e+00   3.0184040e+02
   9.7500000e+01   7.5000000e+00   4.0935760e+02
   1.0250000e+02   7.5000000e+00   4.7106400e+02
   1.0750000e+02   7.5000000e+00   4.3772680e+02
   1.1250000e+02   7.5000000e+00   3.9206480e+02
   1.1750000e+02   7.5000000e+00   4.9299400e+02
   1.2250000e+02   7.5000000e+00   6.1556840e+02
   1.2750000e+02   7.5000000e+00   6.4717440e+02
   1.3250000e+02   7.5000000e+00   5.3031200e+02
   1.3750000e+02   7.5000000e+00   3.9574120e+02
   1.4250000e+02   7.5000000e+00   2.9566320e+02
   1.4750000e+02   7.5000000e+00   3.5579160e+02
   1.5250000e+02   7.5000000e+00   3.3835040e+02
   1.5750000e+02   7.5000000e+00   4.0057440e+02
   1.6250000e+02   7.5000000e+00   4.1282480e+02
   1.6750000e+02   7.5000000e+00   2.7694360e+02
   1.7250000e+02   7.5000000e+00   1.1640200e+02
   1.7750000e+02   7.5000000e+00   2.2326400e+02
   1.8250000e+02   7.5000000e+00   1.7563320e+02
   1.8750000e+02   7.5000000e+00   2.4002880e+02
   1.9250000e+02   7.5000000e+00   2.1462320e+02
   1.9750000e+02   7.5000000e+00   1.6917560e+02
   2.0250000e+02   7.5000000e+00   2.6759200e+01
   2.0750000e+02   7.5000000e+00   1.5578680e+02
   2.1250000e+02   7.5000000e+00   4.2918400e+02
   2.1750000e+02   7.5000000e+00   6.2761520e+02
   2.2250000e+02   7.5000000e+00   5.6131600e+02
   2.2750000e+02   7.5000000e+00   5.9902200e+02
   2.3250000e+02   7.5000000e+00   5.4135840e+02
   2.3750000e+02   7.5000000e+00   3.9389920e+02
   2.4250000e+02   7.5000000e+00   3.2452720e+02
   2.4750000e+02   7.5000000e+00   1.7081360e+02
   2.5250000e+02   7.5000000e+00   7.3966400e+01
   2.5750000e+02   7.5000000e+00   2.5865600e+01
   2.5000000e+00   1.2500000e+01   6.1380000e+00
   7.5000000e+00   1.2500000e+01   7.1332000e+00
   1.2500000e+01   1.2500000e+01   0.0000000e+00
   1.7500000e+01   1.2500000e+01   1.6955600e+01
   2.2500000e+01   1.2500000e+01   7.1519600e+01
   2.7500000e+01   1.2500000e+01   5.4221600e+01
   3.2500000e+01   1.2500000e+01   3.0360400e+01
   3.7500000e+01   1.2500000e+01   5.5970000e+01
   4.2500000e+01   1.2500000e+01   1.5718720e+02
   4.7500000e+01   1.2500000e+01   4.3085000e+02
   5.2500000e+01   1.2500000e+01   3.8741840e+02
   5.7500000e+01   1.2500000e+01   3.7758560e+02
   6.2500000e+01   1.2500000e+01   2.7858000e+02
   6.7500000e+01   1.2500000e+01   2.9272400e+02
   7.2500000e+01   1.2500000e+01   3.7770200e+02
   7.7500000e+01   1.2500000e+01   1.8769080e+02
   8.2500000e+01   1.2500000e+01   2.9559920e+02
   8.7500000e+01   1.2500000e+01   2.5206640e+02
   9.2500000e+01   1.2500000e+01   2.9854800e+02
   9.7500000e+01   1.2500000e+01   3.1879920e+02
   1.0250000e+02   1.2500000e+01   4.3351840e+02
   1.0750000e+02   1.2500000e+01   3.7825520e+02
   1.1250000e+02   1.2500000e+01   3.5435960e+02
   1.1750000e+02   1.2500000e+01   2.9176120e+02
   1.2250000e+02   1.2500000e+01   3.9428200e+02
   1.2750000e+02   1.2500000e+01   3.5723080e+02
   1.3250000e+02   1.2500000e+01   3.4559680e+02
   1.3750000e+02   1.2500000e+01   2.5012080e+02
   1.4250000e+02   1.2500000e+01   2.1769840e+02
   1.4750000e+02   1.2500000e+01   3.1569720e+02
   1.5250000e+02   1.2500000e+01   3.6484360e+02
   1.5750000e+02   1.2500000e+01   3.1252840e+02
   1.6250000e+02   1.2500000e+01   3.6184280e+02
   1.6750000e+02   1.2500000e+01   2.1922480e+02
   1.7250000e+02   1.2500000e+01   2.2148840e+02
   1.7750000e+02   1.2500000e+01   3.3787320e+02
   1.8250000e+02   1.2500000e+01   2.8577920e+02
   1.8750000e+02   1.2500000e+01   2.3742600e+02
   1.9250000e+02   1.2500000e+01   3.7241520e+02
   1.9750000e+02   1.2500000e+01   2.3241400e+02
   2.0250000e+02   1.2500000e+01   8.5295200e+01
   2.0750000e+02   1.2500000e+01   2.6038000e+02
   2.1250000e+02   1.2500000e+01   4.6706440e+02
   2.1750000e+02   1.2500000e+01   6.0410640e+02
   2.2250000e+02   1.2500000e+01   6.2458880e+02
   2.2750000e+02   1.2500000e+01   6.4341360e+02
   2.3250000e+02   1.2500000e+01   5.3200880e+02
   2.3750000e+02   1.2500000e+01   4.8376880e+02
   2.4250000e+02   1.2500000e+01   3.1747320e+02
   2.4750000e+02   1.2500000e+01   1.5853320e+02
   2.5250000e+02   1.2500000e+01   1.0628880e+02
   2.5750000e+02   1.2500000e+01   3.8392000e+01
   2.5000000e+00   1.7500000e+01   0.0000000e+00
   7.5000000e+00   1.7500000e+01   1.0862000e+01
   1.2500000e+01   1.7500000e+01   4.6806800e+01
   1.7500000e+01   1.7500000e+01   8.7196800e+01
   2.2500000e+01   1.7500000e+01   4.8299200e+01
   2.7500000e+01   1.7500000e+01   1.6565600e+01
   3.2500000e+01   1.7500000e+01   1.4310400e+01
   3.7500000e+01   1.7500000e+01   9.9080800e+01
   4.2500000e+01   1.7500000e+01   6.8741600e+01
   4.7500000e+01   1.7500000e+01   1.8626240e+02
   5.2500000e+01   1.7500000e+01   3.1228320e+02
   5.7500000e+01   1.7500000e+01   2.3998000e+02
   6.2500000e+01   1.7500000e+01   1.0661560e+02
   6.7500000e+01   1.7500000e+01   3.7428920e+02
   7.2500000e+01   1.7500000e+01   4.1293920e+02
   7.7500000e+01   1.7500000e+01   4.6225080e+02
   8.2500000e+01   1.7500000e+01   4.1703200e+02
   8.7500000e+01   1.7500000e+01   4.0716280e+02
   9.2500000e+01   1.7500000e+01   2.9506600e+02
   9.7500000e+01   1.7500000e+01   4.2902280e+02
   1.0250000e+02   1.7500000e+01   3.8969800e+02
   1.0750000e+02   1.7500000e+01   2.8537080e+02
   1.1250000e+02   1.7500000e+01   2.9192360e+02
   1.1750000e+02   1.7500000e+01   2.9236280e+02
   1.2250000e+02   1.7500000e+01   2.1484800e+02
   1.2750000e+02   1.7500000e+01   3.2298160e+02
   1.3250000e+02   1.7500000e+01   2.1109120e+02
   1.3750000e+02   1.7500000e+01   2.4907960e+02
   1.4250000e+02   1.7500000e+01   2.8697400e+02
   1.4750000e+02   1.7500000e+01   2.3135280e+02
   1.5250000e+02   1.7500000e+01   2.3039560e+02
   1.5750000e+02   1.7500000e+01   2.6049280e+02
   1.6250000e+02   1.7500000e+01   2.6174680e+02
   1.6750000e+02   1.7500000e+01   3.1817240e+02
   1.7250000e+02   1.7500000e+01   3.7665680e+02
   1.7750000e+02   1.7500000e+01   4.9120760e+02
   1.8250000e+02   1.7500000e+01   5.3487520e+02
   1.8750000e+02   1.7500000e+01   2.9447640e+02
   1.9250000e+02   1.7500000e+01   2.8008080e+02
   1.9750000e+02   1.7500000e+01   2.0796000e+02
   2.0250000e+02   1.7500000e+01   1.5384880e+02
   2.0750000e+02   1.7500000e+01   2.7369680e+02
   2.1250000e+02   1.7500000e+01   3.7909240e+02
   2.1750000e+02   1.7500000e+01   6.6012440e+02
   2.2250000e+02   1.7500000e+01   8.2098600e+02
